"time_period","time_identifier","geographic_level","country_code","country_name","institution_group","institution_type","breakdown_topic","breakdown","data_type","version","inst_count","cohort","overall","education","fe","ssf","sfc","other_edu","ind","appru","special","spi","edu_combo","he","appren","appl3","appl2","all_work","all_notsust","notsust","notsust_beneet","only_beneet","all_unknown","unknown_id","unknown"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 no recorded level","Number of pupils","Revised","z","25399","23500","22769","8449","10031","3293","996","381","54","c","c","28","c","209","98","111","522","1095","728","189","178","804","446","358"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Prior Attainment","Prior Attainment KS2 Low prior","Number of pupils","Revised","z","145332","128083","114263","76211","20951","10010","7091","118","434","5955","334","236","14","5336","1716","3620","8484","14921","7429","4292","3200","2328","2220","108"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M 9-5 achieved","Number of pupils","Revised","z","45878","44339","42655","11661","22757","7886","351","214","10","c","c","106","c","748","437","311","936","1319","985","271","63","220","210","10"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS4 E&M 9-5 not achieved","Number of pupils","Revised","z","186292","170724","148975","93785","34545","15875","4770","318","348","c","c","421","c","10039","4125","5914","11710","13144","7825","3308","2011","2424","2079","345"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Total","Total","Number of pupils","Revised","3245","575055","536004","494364","203778","210687","74803","5096","2720","614","347","228","1102","85","18491","8795","9696","23149","33288","18694","8931","5663","5763","5154","609"
"202223","Academic year","National","E92000001","England","Total","Total","Total","Total","Number of pupils","Revised","4490","595217","552429","509635","209363","210912","75141","14219","2808","2035","7585","591","1113","87","18650","8840","9810","24144","36409","19584","9997","6828","6379","5736","643"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Studio","Total","Total","Number of pupils","Revised","21","1173","1032","865","419","403","37","6","2","1","1","0","2","0","64","24","40","103","118","65","32","21","23","21","2"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Number of pupils","Revised","z","171","135","112","79","23","8","2","0","1","0","1","0","0","6","3","3","17","28","11","10","7","8","8","0"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Asian","Number of pupils","Revised","z","8033","7533","7235","2179","3755","1209","92","66","4","3","7","10","2","105","58","47","193","407","234","106","67","93","89","4"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Specific learning difficulty","Number of pupils","Revised","z","16645","15209","13492","8432","3508","1383","169","74","41","13","16","22","3","807","291","516","910","1230","622","376","232","206","197","9"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Severe learning difficulty","Number of pupils","Revised","z","311","280","269","194","39","22","14","0","1","11","2","0","0","1","0","1","10","22","12","4","6","9","9","0"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Multi-sensory impairment","Number of pupils","Revised","z","193","163","153","76","59","15","3","1","0","1","1","0","0","5","3","2","5","29","14","9","6","1","1","0"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Other difficulty or disability","Number of pupils","Revised","z","4196","3760","3425","2100","974","289","62","25","15","8","5","9","0","132","43","89","203","380","200","98","82","56","49","7"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Number of pupils","Revised","z","187","145","122","82","23","8","9","0","1","7","1","0","0","6","3","3","17","33","11","12","10","9","9","0"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other white background","Number of pupils","Revised","z","34001","31570","30575","11537","13971","4492","575","204","31","291","5","40","4","281","140","141","714","1644","994","336","314","787","612","175"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Pakistani","Number of pupils","Revised","z","26648","24918","24255","7530","10416","5735","574","99","14","420","9","25","7","252","137","115","411","1357","893","256","208","373","344","29"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","First Language","First Language Known or believed to be other than English","Number of pupils","Revised","z","100206","94071","92141","28390","45774","16150","1827","478","56","1155","13","103","22","533","317","216","1397","4340","2734","853","753","1795","1412","383"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","First Language","First Language Unclassified","Number of pupils","Revised","z","3369","2857","2552","1453","796","236","67","17","20","20","3","6","1","90","38","52","215","421","188","163","70","91","65","26"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status","Not disadvantaged","Number of pupils","Revised","z","433006","413987","384075","140831","175474","60362","7408","2445","392","3444","247","805","75","15143","7537","7606","14769","15681","9768","3774","2139","3338","2843","495"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Autistic spectrum disorder","Number of pupils","Revised","z","13380","12260","11825","5773","2532","843","2677","38","141","2322","158","18","0","152","58","94","283","923","431","250","242","197","190","7"
"202223","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Disadvantage Status","Disadvantaged","Number of pupils","Revised","z","7621","6570","6392","2193","55","99","4045","6","167","3731","139","2","0","20","5","15","158","859","260","263","336","192","187","5"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Other non-selective school","Disadvantage Status","Not disadvantaged","Number of pupils","Revised","z","376505","359305","331857","128683","141811","58073","3290","1992","261","166","86","722","63","13987","6962","7025","13461","14254","8905","3451","1898","2946","2487","459"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Disadvantaged Male","Number of pupils","Revised","z","73475","62549","56271","33303","16291","6120","557","122","167","87","63","110","8","1884","869","1015","4394","9410","4714","2663","2033","1516","1452","64"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Sex","Not Disadvantaged Male","Number of pupils","Revised","z","221763","210995","192175","75869","85328","26856","4122","991","253","2356","148","347","27","10261","5843","4418","8559","8829","5522","2145","1162","1939","1687","252"
"202223","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Black or Black British","Number of pupils","Revised","z","14933","13909","13581","4777","6303","2405","96","c","c","c","c","c","c","95","c","c","233","818","c","c","c","206","c","c"
"202223","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Unclassified","Number of pupils","Revised","z","7893","7145","6603","2836","2801","842","124","c","c","c","c","c","c","226","c","c","316","588","c","c","c","160","c","c"
